Row,Column,Value
Genus:sp28,Genus:sp36,0.06998
Genus:sp28,Genus:sp37,0.04541
Genus:sp28,Genus:sp38,0.02656
Genus:sp28,Genus:sp39,0.06523
Genus:sp28,Genus:sp4,0.0467
Genus:sp28,Genus:sp40,0.01751
Genus:sp28,Genus:sp41,0.04746
Genus:sp28,Genus:sp42,0.06246
Genus:sp28,Genus:sp43,0.04997
Genus:sp28,Genus:sp44,0.06223
Genus:sp28,Genus:sp45,0.05893
Genus:sp28,Genus:sp46,0.06281
Genus:sp28,Genus:sp47,0.05097
Genus:sp28,Genus:sp48,0.05273
Genus:sp28,Genus:sp49,0.0474
Genus:sp28,Genus:sp5,0.06069
Genus:sp28,Genus:sp50,0.0543
Genus:sp28,Genus:sp51,0.04605
Genus:sp28,Genus:sp52,0.06754
Genus:sp28,Genus:sp53,0.0484
Genus:sp28,Genus:sp54,0.05558
Genus:sp28,Genus:sp55,0.04732
Genus:sp28,Genus:sp56,0.05038
Genus:sp28,Genus:sp57,0.04601
Genus:sp28,Genus:sp58,0.04527
Genus:sp28,Genus:sp59,0.03165
Genus:sp28,Genus:sp6,0.0207
Genus:sp28,Genus:sp60,0.02767
Genus:sp28,Genus:sp61,0.03045
Genus:sp28,Genus:sp62,0.06397
Genus:sp28,Genus:sp63,0.01908
Genus:sp28,Genus:sp64,0.04807
Genus:sp28,Genus:sp65,0.02898
Genus:sp28,Genus:sp66,0.02632
Genus:sp28,Genus:sp67,0.04348
Genus:sp28,Genus:sp68,0.02513
Genus:sp28,Genus:sp69,0.05187
Genus:sp28,Genus:sp7,0.0176
Genus:sp28,Genus:sp8,0.06173
Genus:sp28,Genus:sp9,0.05235
Genus:sp29,Genus:sp10,0.04857
Genus:sp29,Genus:sp11,0.04262
Genus:sp29,Genus:sp12,0.04533
Genus:sp29,Genus:sp13,0.01652
Genus:sp29,Genus:sp14,0.04358
Genus:sp29,Genus:sp15,0.03497
Genus:sp29,Genus:sp16,0.051
Genus:sp29,Genus:sp17,0.04688
Genus:sp29,Genus:sp18,0.04923
Genus:sp29,Genus:sp19,0.05867
Genus:sp29,Genus:sp2,0.04389
Genus:sp29,Genus:sp20,0.05447
Genus:sp29,Genus:sp21,0.01767
Genus:sp29,Genus:sp22,0.05328
Genus:sp29,Genus:sp23,0.05213
Genus:sp29,Genus:sp24,0.04511
Genus:sp29,Genus:sp25,0.02118
Genus:sp29,Genus:sp26,0.0474
Genus:sp29,Genus:sp27,0.06114
Genus:sp29,Genus:sp28,0.0508
Genus:sp29,Genus:sp29,0.01846
Genus:sp29,Genus:sp3,0.05217
Genus:sp29,Genus:sp30,0.01834
Genus:sp29,Genus:sp31,0.0189
Genus:sp29,Genus:sp32,0.06485
Genus:sp29,Genus:sp33,0.04412
Genus:sp29,Genus:sp34,0.02281
Genus:sp29,Genus:sp35,0.04571
Genus:sp29,Genus:sp36,0.06462
Genus:sp29,Genus:sp37,0.05166
Genus:sp29,Genus:sp38,0.04242
Genus:sp29,Genus:sp39,0.06023
Genus:sp29,Genus:sp4,0.04552
Genus:sp29,Genus:sp40,0.04368
Genus:sp29,Genus:sp41,0.01964
Genus:sp29,Genus:sp42,0.05658
Genus:sp29,Genus:sp43,0.05073
Genus:sp29,Genus:sp44,0.06216
Genus:sp29,Genus:sp45,0.05724
Genus:sp29,Genus:sp46,0.05713
Genus:sp29,Genus:sp47,0.02417
Genus:sp29,Genus:sp48,0.05421
Genus:sp29,Genus:sp49,0.01826
Genus:sp29,Genus:sp5,0.05985
Genus:sp29,Genus:sp50,0.02365
Genus:sp29,Genus:sp51,0.05161
Genus:sp29,Genus:sp52,0.06278
Genus:sp29,Genus:sp53,0.05322
Genus:sp29,Genus:sp54,0.0562
Genus:sp29,Genus:sp55,0.05249
Genus:sp29,Genus:sp56,0.03598
Genus:sp29,Genus:sp57,0.05184
Genus:sp29,Genus:sp58,0.01711
Genus:sp29,Genus:sp59,0.04339
Genus:sp29,Genus:sp6,0.02079
Genus:sp29,Genus:sp60,0.04451
Genus:sp29,Genus:sp61,0.04646
Genus:sp29,Genus:sp62,0.06051
Genus:sp29,Genus:sp63,0.04376
Genus:sp29,Genus:sp64,0.02096
Genus:sp29,Genus:sp65,0.04483
Genus:sp29,Genus:sp66,0.04249
Genus:sp29,Genus:sp67,0.04884
Genus:sp29,Genus:sp68,0.04131
Genus:sp29,Genus:sp69,0.05265
Genus:sp29,Genus:sp7,0.01813
Genus:sp29,Genus:sp8,0.05839
Genus:sp29,Genus:sp9,0.05057
Genus:sp3,Genus:sp10,0.03716
Genus:sp3,Genus:sp11,0.04757
Genus:sp3,Genus:sp12,0.05273
Genus:sp3,Genus:sp13,0.0414
Genus:sp3,Genus:sp14,0.06901
Genus:sp3,Genus:sp15,0.0115
Genus:sp3,Genus:sp16,0.05195
Genus:sp3,Genus:sp17,0.05809
Genus:sp3,Genus:sp18,0.06477
Genus:sp3,Genus:sp19,0.00566
Genus:sp3,Genus:sp2,0.0395
Genus:sp3,Genus:sp20,0.04985
Genus:sp3,Genus:sp21,0.0152
Genus:sp3,Genus:sp22,0.01743
Genus:sp3,Genus:sp23,0.0402
Genus:sp3,Genus:sp24,0.04991
Genus:sp3,Genus:sp25,0.04135
Genus:sp3,Genus:sp26,0.06382
Genus:sp3,Genus:sp27,0.04403
Genus:sp3,Genus:sp28,0.05024
Genus:sp3,Genus:sp29,0.05217
Genus:sp3,Genus:sp3,0.04872
Genus:sp3,Genus:sp30,0.05223
Genus:sp3,Genus:sp31,0.05307
Genus:sp3,Genus:sp32,0.06388
Genus:sp3,Genus:sp33,0.04049
Genus:sp3,Genus:sp34,0.0562
Genus:sp3,Genus:sp35,0.05026
Genus:sp3,Genus:sp36,0.06898
Genus:sp3,Genus:sp37,0.00764
Genus:sp3,Genus:sp38,0.03764
Genus:sp3,Genus:sp39,0.06705
Genus:sp3,Genus:sp4,0.06856
Genus:sp3,Genus:sp40,0.03982
Genus:sp3,Genus:sp41,0.05146
Genus:sp3,Genus:sp42,0.06314
Genus:sp3,Genus:sp43,0.05491
Genus:sp3,Genus:sp44,0.0635
Genus:sp3,Genus:sp45,0.05847
Genus:sp3,Genus:sp46,0.06443
Genus:sp3,Genus:sp47,0.0562
Genus:sp3,Genus:sp48,0.05441
Genus:sp3,Genus:sp49,0.04977
Genus:sp3,Genus:sp5,0.0505
Genus:sp3,Genus:sp50,0.05459
Genus:sp3,Genus:sp51,0.00964
Genus:sp3,Genus:sp52,0.07091
Genus:sp3,Genus:sp53,0.00972
Genus:sp3,Genus:sp54,0.05801
Genus:sp3,Genus:sp55,0.01673
Genus:sp3,Genus:sp56,0.05157
Genus:sp3,Genus:sp57,0.00898
Genus:sp3,Genus:sp58,0.05156
Genus:sp3,Genus:sp59,0.04025
Genus:sp3,Genus:sp6,0.04967
Genus:sp3,Genus:sp60,0.03806
Genus:sp3,Genus:sp61,0.04099
Genus:sp3,Genus:sp62,0.06376
Genus:sp3,Genus:sp63,0.04268
Genus:sp3,Genus:sp64,0.05336
Genus:sp3,Genus:sp65,0.03912
Genus:sp3,Genus:sp66,0.0393
Genus:sp3,Genus:sp67,0.00689
Genus:sp3,Genus:sp68,0.03644
Genus:sp3,Genus:sp69,0.05217
Genus:sp3,Genus:sp7,0.06297
Genus:sp3,Genus:sp8,0.05261
Genus:sp3,Genus:sp9,0.05172
Genus:sp30,Genus:sp10,0.04628
Genus:sp30,Genus:sp11,0.0382
Genus:sp30,Genus:sp12,0.04301
Genus:sp30,Genus:sp13,0.01733
Genus:sp30,Genus:sp14,0.04231
Genus:sp30,Genus:sp15,0.03271
Genus:sp30,Genus:sp16,0.04925
Genus:sp30,Genus:sp17,0.04566
Genus:sp30,Genus:sp18,0.04537
Genus:sp30,Genus:sp19,0.05821
Genus:sp30,Genus:sp2,0.04324
Genus:sp30,Genus:sp20,0.05231
Genus:sp30,Genus:sp21,0.01514
Genus:sp30,Genus:sp22,0.05155
Genus:sp30,Genus:sp23,0.05269
Genus:sp30,Genus:sp24,0.04192
Genus:sp30,Genus:sp25,0.01828
Genus:sp30,Genus:sp26,0.04237
Genus:sp30,Genus:sp27,0.05768
Genus:sp30,Genus:sp28,0.04822
Genus:sp30,Genus:sp29,0.01834
Genus:sp30,Genus:sp3,0.05223
Genus:sp30,Genus:sp30,0.01761
Genus:sp30,Genus:sp31,0.01877
Genus:sp30,Genus:sp32,0.05957
Genus:sp30,Genus:sp33,0.04702
Genus:sp30,Genus:sp34,0.02277
Genus:sp30,Genus:sp35,0.04672
Genus:sp30,Genus:sp36,0.06148
Genus:sp30,Genus:sp37,0.05424
Genus:sp30,Genus:sp38,0.04498
Genus:sp30,Genus:sp39,0.06053
Genus:sp30,Genus:sp4,0.04223
Genus:sp30,Genus:sp40,0.04294
Genus:sp30,Genus:sp41,0.01841
Genus:sp30,Genus:sp42,0.05622
Genus:sp30,Genus:sp43,0.04933
Genus:sp30,Genus:sp44,0.05757
Genus:sp30,Genus:sp45,0.05224
Genus:sp30,Genus:sp46,0.05539
Genus:sp30,Genus:sp47,0.02078
Genus:sp30,Genus:sp48,0.05353
Genus:sp30,Genus:sp49,0.01793
Genus:sp30,Genus:sp5,0.05874
Genus:sp30,Genus:sp50,0.02056
Genus:sp30,Genus:sp51,0.05385
Genus:sp30,Genus:sp52,0.06299
Genus:sp30,Genus:sp53,0.05654
Genus:sp30,Genus:sp54,0.05578
Genus:sp30,Genus:sp55,0.05403
Genus:sp30,Genus:sp56,0.03502
Genus:sp30,Genus:sp57,0.0564
Genus:sp30,Genus:sp58,0.01834
Genus:sp30,Genus:sp59,0.04546
Genus:sp30,Genus:sp6,0.01742
Genus:sp30,Genus:sp60,0.04603
Genus:sp30,Genus:sp61,0.04764
Genus:sp30,Genus:sp62,0.05592
Genus:sp30,Genus:sp63,0.04421
Genus:sp30,Genus:sp64,0.02033
Genus:sp30,Genus:sp65,0.04569
Genus:sp30,Genus:sp66,0.04554
Genus:sp30,Genus:sp67,0.05151
Genus:sp30,Genus:sp68,0.04317
Genus:sp30,Genus:sp69,0.05029
Genus:sp30,Genus:sp7,0.01519
Genus:sp30,Genus:sp8,0.05501
Genus:sp30,Genus:sp9,0.05086
Genus:sp31,Genus:sp10,0.04675
Genus:sp31,Genus:sp11,0.04051
Genus:sp31,Genus:sp12,0.04348
Genus:sp31,Genus:sp13,0.01797
Genus:sp31,Genus:sp14,0.04321
Genus:sp31,Genus:sp15,0.03287
Genus:sp31,Genus:sp16,0.0497
Genus:sp31,Genus:sp17,0.04598
Genus:sp31,Genus:sp18,0.04418
Genus:sp31,Genus:sp19,0.05876
Genus:sp31,Genus:sp2,0.04117
Genus:sp31,Genus:sp20,0.05308
Genus:sp31,Genus:sp21,0.01626
Genus:sp31,Genus:sp22,0.05109
Genus:sp31,Genus:sp23,0.05223
Genus:sp31,Genus:sp24,0.0425
Genus:sp31,Genus:sp25,0.01952
Genus:sp31,Genus:sp26,0.04301
Genus:sp31,Genus:sp27,0.05813
Genus:sp31,Genus:sp28,0.04841
Genus:sp31,Genus:sp29,0.0189
Genus:sp31,Genus:sp3,0.05307
Genus:sp31,Genus:sp30,0.01877
Genus:sp31,Genus:sp31,0.00822
Genus:sp31,Genus:sp32,0.05822
Genus:sp31,Genus:sp33,0.04536
Genus:sp31,Genus:sp34,0.01999
Genus:sp31,Genus:sp35,0.04528
Genus:sp31,Genus:sp36,0.05862
Genus:sp31,Genus:sp37,0.05359
Genus:sp31,Genus:sp38,0.04005
Genus:sp31,Genus:sp39,0.05666
Genus:sp31,Genus:sp4,0.0426
Genus:sp31,Genus:sp40,0.04232
Genus:sp31,Genus:sp41,0.017
Genus:sp31,Genus:sp42,0.05301
Genus:sp31,Genus:sp43,0.04727
Genus:sp31,Genus:sp44,0.05707
Genus:sp31,Genus:sp45,0.05213
Genus:sp31,Genus:sp46,0.05281
Genus:sp31,Genus:sp47,0.02089
Genus:sp31,Genus:sp48,0.05107
Genus:sp31,Genus:sp49,0.01547
Genus:sp31,Genus:sp5,0.06061
Genus:sp31,Genus:sp50,0.02088
Genus:sp31,Genus:sp51,0.05195
Genus:sp31,Genus:sp52,0.05886
Genus:sp31,Genus:sp53,0.05414
Genus:sp31,Genus:sp54,0.0512
Genus:sp31,Genus:sp55,0.05222
Genus:sp31,Genus:sp56,0.03163
Genus:sp31,Genus:sp57,0.05511
Genus:sp31,Genus:sp58,0.01509
Genus:sp31,Genus:sp59,0.04085
Genus:sp31,Genus:sp6,0.0193
Genus:sp31,Genus:sp60,0.04445
Genus:sp31,Genus:sp61,0.04515
Genus:sp31,Genus:sp62,0.05258
Genus:sp31,Genus:sp63,0.04101
Genus:sp31,Genus:sp64,0.01439
Genus:sp31,Genus:sp65,0.04195
Genus:sp31,Genus:sp66,0.03909
Genus:sp31,Genus:sp67,0.05033
Genus:sp31,Genus:sp68,0.03876
Genus:sp31,Genus:sp69,0.0477
Genus:sp31,Genus:sp7,0.01564
Genus:sp31,Genus:sp8,0.05523
Genus:sp31,Genus:sp9,0.05124
Genus:sp32,Genus:sp10,0.05948
Genus:sp32,Genus:sp11,0.05159
Genus:sp32,Genus:sp12,0.05509
Genus:sp32,Genus:sp13,0.05847
Genus:sp32,Genus:sp14,0.0565
Genus:sp32,Genus:sp15,0.07313
Genus:sp32,Genus:sp16,0.06489
Genus:sp32,Genus:sp17,0.05874
Genus:sp32,Genus:sp18,0.02753
Genus:sp32,Genus:sp19,0.03628
Genus:sp32,Genus:sp2,0.03689
Genus:sp32,Genus:sp20,0.06388
Genus:sp32,Genus:sp21,0.05657
Genus:sp32,Genus:sp22,0.0673
Genus:sp32,Genus:sp23,0.06664
Genus:sp32,Genus:sp24,0.05643
Genus:sp32,Genus:sp25,0.0615
Genus:sp32,Genus:sp26,0.0526
Genus:sp32,Genus:sp27,0.00515
Genus:sp32,Genus:sp28,0.06335
Genus:sp32,Genus:sp29,0.06485
Genus:sp32,Genus:sp3,0.06388
Genus:sp32,Genus:sp30,0.05957
Genus:sp32,Genus:sp31,0.05822
Genus:sp32,Genus:sp32,0.05866
Genus:sp32,Genus:sp33,0.0462
Genus:sp32,Genus:sp34,0.02112
Genus:sp32,Genus:sp35,0.04637
Genus:sp32,Genus:sp36,0.06119
Genus:sp32,Genus:sp37,0.05415
Genus:sp32,Genus:sp38,0.04221
Genus:sp32,Genus:sp39,0.05757
Genus:sp32,Genus:sp4,0.05712
Genus:sp32,Genus:sp40,0.0432
Genus:sp32,Genus:sp41,0.01753
Genus:sp32,Genus:sp42,0.05432
Genus:sp32,Genus:sp43,0.04686
Genus:sp32,Genus:sp44,0.05763
Genus:sp32,Genus:sp45,0.05202
Genus:sp32,Genus:sp46,0.05488
Genus:sp32,Genus:sp47,0.02268
Genus:sp32,Genus:sp48,0.05227
Genus:sp32,Genus:sp49,0.01597
Genus:sp32,Genus:sp5,0.05807
Genus:sp32,Genus:sp50,0.02127
Genus:sp32,Genus:sp51,0.05182
Genus:sp32,Genus:sp52,0.05998
Genus:sp32,Genus:sp53,0.05436
Genus:sp32,Genus:sp54,0.05178
Genus:sp32,Genus:sp55,0.05114
Genus:sp32,Genus:sp56,0.03183
Genus:sp32,Genus:sp57,0.05498
Genus:sp32,Genus:sp58,0.01635
Genus:sp32,Genus:sp59,0.04129
Genus:sp32,Genus:sp6,0.0612
Genus:sp32,Genus:sp60,0.04503
Genus:sp32,Genus:sp61,0.04608
Genus:sp32,Genus:sp62,0.05356
Genus:sp32,Genus:sp63,0.04194
Genus:sp32,Genus:sp64,0.01508
Genus:sp32,Genus:sp65,0.04278
Genus:sp32,Genus:sp66,0.04111
Genus:sp32,Genus:sp67,0.05123
Genus:sp32,Genus:sp68,0.04104
Genus:sp32,Genus:sp69,0.0489
Genus:sp32,Genus:sp7,0.05664
Genus:sp32,Genus:sp8,0.00207
Genus:sp32,Genus:sp9,0.05392
Genus:sp33,Genus:sp10,0.0458
Genus:sp33,Genus:sp11,0.02308
Genus:sp33,Genus:sp12,0.04219
Genus:sp33,Genus:sp13,0.04724
Genus:sp33,Genus:sp14,0.01567
Genus:sp33,Genus:sp15,0.06238
Genus:sp33,Genus:sp16,0.03933
Genus:sp33,Genus:sp17,0.04491
Genus:sp33,Genus:sp18,0.05393
Genus:sp33,Genus:sp19,0.06204
Genus:sp33,Genus:sp2,0.049
Genus:sp33,Genus:sp20,0.04108
Genus:sp33,Genus:sp21,0.04316
Genus:sp33,Genus:sp22,0.04315
Genus:sp33,Genus:sp23,0.04412
Genus:sp33,Genus:sp24,0.02602
Genus:sp33,Genus:sp25,0.0435
Genus:sp33,Genus:sp26,0.02571
Genus:sp33,Genus:sp27,0.05748
Genus:sp33,Genus:sp28,0.01148
Genus:sp33,Genus:sp29,0.04412
Genus:sp33,Genus:sp3,0.04049
Genus:sp33,Genus:sp30,0.04702
Genus:sp33,Genus:sp31,0.04536
Genus:sp33,Genus:sp32,0.0462
Genus:sp33,Genus:sp33,0.05513
Genus:sp33,Genus:sp34,0.06057
Genus:sp33,Genus:sp35,0.04978
Genus:sp33,Genus:sp36,0.06028
Genus:sp33,Genus:sp37,0.06652
Genus:sp33,Genus:sp38,0.05161
Genus:sp33,Genus:sp39,0.05598
Genus:sp33,Genus:sp4,0.04346
Genus:sp33,Genus:sp40,0.05431
Genus:sp33,Genus:sp41,0.05828
Genus:sp33,Genus:sp42,0.05441
Genus:sp33,Genus:sp43,0.05591
Genus:sp33,Genus:sp44,0.03555
Genus:sp33,Genus:sp45,0.03112
Genus:sp33,Genus:sp46,0.05676
Genus:sp33,Genus:sp47,0.06372
Genus:sp33,Genus:sp48,0.06379
Genus:sp33,Genus:sp49,0.05617
Genus:sp33,Genus:sp5,0.06037
Genus:sp33,Genus:sp50,0.06131
Genus:sp33,Genus:sp51,0.06538
Genus:sp33,Genus:sp52,0.0647
Genus:sp33,Genus:sp53,0.06725
Genus:sp33,Genus:sp54,0.06347
Genus:sp33,Genus:sp55,0.06822
Genus:sp33,Genus:sp56,0.05898
Genus:sp33,Genus:sp57,0.06887
Genus:sp33,Genus:sp58,0.0557
Genus:sp33,Genus:sp59,0.06018
Genus:sp33,Genus:sp6,0.04506
Genus:sp33,Genus:sp60,0.05856
Genus:sp33,Genus:sp61,0.05501
Genus:sp33,Genus:sp62,0.03188
Genus:sp33,Genus:sp63,0.05556
Genus:sp33,Genus:sp64,0.06372
Genus:sp33,Genus:sp65,0.05313
Genus:sp33,Genus:sp66,0.05027
Genus:sp33,Genus:sp67,0.06307
Genus:sp33,Genus:sp68,0.0508
Genus:sp33,Genus:sp69,0.058
Genus:sp33,Genus:sp7,0.04272
Genus:sp33,Genus:sp8,0.05512
Genus:sp33,Genus:sp9,0.05099
Genus:sp34,Genus:sp10,0.04795
Genus:sp34,Genus:sp11,0.0426
Genus:sp34,Genus:sp12,0.04401
Genus:sp34,Genus:sp13,0.02459
Genus:sp34,Genus:sp14,0.04607
Genus:sp34,Genus:sp15,0.03708
Genus:sp34,Genus:sp16,0.05299
Genus:sp34,Genus:sp17,0.04833
Genus:sp34,Genus:sp18,0.05116
Genus:sp34,Genus:sp19,0.05977
Genus:sp34,Genus:sp2,0.04303
Genus:sp34,Genus:sp20,0.05754
Genus:sp34,Genus:sp21,0.01815
Genus:sp34,Genus:sp22,0.05631
Genus:sp34,Genus:sp23,0.0567
Genus:sp34,Genus:sp24,0.04441
Genus:sp34,Genus:sp25,0.02151
Genus:sp34,Genus:sp26,0.04806
Genus:sp34,Genus:sp27,0.06149
Genus:sp34,Genus:sp28,0.05135
Genus:sp34,Genus:sp29,0.02281
Genus:sp34,Genus:sp3,0.0562
Genus:sp34,Genus:sp30,0.02277
Genus:sp34,Genus:sp31,0.01999
Genus:sp34,Genus:sp32,0.02112
Genus:sp34,Genus:sp33,0.06057
Genus:sp34,Genus:sp34,0.04693
Genus:sp34,Genus:sp35,0.04782
Genus:sp34,Genus:sp36,0.06331
Genus:sp34,Genus:sp37,0.04345
Genus:sp34,Genus:sp38,0.024
Genus:sp34,Genus:sp39,0.06107
Genus:sp34,Genus:sp4,0.04496
Genus:sp34,Genus:sp40,0.01428
Genus:sp34,Genus:sp41,0.04466
Genus:sp34,Genus:sp42,0.05772
Genus:sp34,Genus:sp43,0.04738
Genus:sp34,Genus:sp44,0.06152
Genus:sp34,Genus:sp45,0.0556
Genus:sp34,Genus:sp46,0.05814
Genus:sp34,Genus:sp47,0.04798
Genus:sp34,Genus:sp48,0.05091
Genus:sp34,Genus:sp49,0.04422
Genus:sp34,Genus:sp5,0.06021
Genus:sp34,Genus:sp50,0.05107
Genus:sp34,Genus:sp51,0.04347
Genus:sp34,Genus:sp52,0.06517
Genus:sp34,Genus:sp53,0.04535
Genus:sp34,Genus:sp54,0.05396
Genus:sp34,Genus:sp55,0.04656
Genus:sp34,Genus:sp56,0.04664
Genus:sp34,Genus:sp57,0.0429
Genus:sp34,Genus:sp58,0.04294
Genus:sp34,Genus:sp59,0.02752
Genus:sp34,Genus:sp6,0.02261
Genus:sp34,Genus:sp60,0.02502
Genus:sp34,Genus:sp61,0.02764
Genus:sp34,Genus:sp62,0.06107
Genus:sp34,Genus:sp63,0.01598
Genus:sp34,Genus:sp64,0.04505
Genus:sp34,Genus:sp65,0.02557
Genus:sp34,Genus:sp66,0.02397
Genus:sp34,Genus:sp67,0.04042
Genus:sp34,Genus:sp68,0.02235
Genus:sp34,Genus:sp69,0.0491
Genus:sp34,Genus:sp7,0.01913
Genus:sp34,Genus:sp8,0.0581
Genus:sp34,Genus:sp9,0.05175
Genus:sp35,Genus:sp10,0.04538
Genus:sp35,Genus:sp11,0.04289
Genus:sp35,Genus:sp12,0.04013
Genus:sp35,Genus:sp13,0.04257
Genus:sp35,Genus:sp14,0.04691
Genus:sp35,Genus:sp15,0.0608
Genus:sp35,Genus:sp16,0.0501
Genus:sp35,Genus:sp17,0.04424
Genus:sp35,Genus:sp18,0.0414
Genus:sp35,Genus:sp19,0.04724
Genus:sp35,Genus:sp2,0.03327
Genus:sp35,Genus:sp20,0.05255
Genus:sp35,Genus:sp21,0.04456
Genus:sp35,Genus:sp22,0.05208
Genus:sp35,Genus:sp23,0.05396
Genus:sp35,Genus:sp24,0.04753
Genus:sp35,Genus:sp25,0.04532
Genus:sp35,Genus:sp26,0.04817
Genus:sp35,Genus:sp27,0.05142
Genus:sp35,Genus:sp28,0.04981
Genus:sp35,Genus:sp29,0.04571
Genus:sp35,Genus:sp3,0.05026
Genus:sp35,Genus:sp30,0.04672
Genus:sp35,Genus:sp31,0.04528
Genus:sp35,Genus:sp32,0.04637
Genus:sp35,Genus:sp33,0.04978
Genus:sp35,Genus:sp34,0.04782
Genus:sp35,Genus:sp35,0.04716
Genus:sp35,Genus:sp36,0.06439
Genus:sp35,Genus:sp37,0.05724
Genus:sp35,Genus:sp38,0.04493
Genus:sp35,Genus:sp39,0.05956
Genus:sp35,Genus:sp4,0.04024
Genus:sp35,Genus:sp40,0.04586
Genus:sp35,Genus:sp41,0.02026
Genus:sp35,Genus:sp42,0.05665
Genus:sp35,Genus:sp43,0.04874
Genus:sp35,Genus:sp44,0.05864
Genus:sp35,Genus:sp45,0.05329
Genus:sp35,Genus:sp46,0.05704
Genus:sp35,Genus:sp47,0.02048
Genus:sp35,Genus:sp48,0.05284
Genus:sp35,Genus:sp49,0.01956
Genus:sp35,Genus:sp5,0.05015
Genus:sp35,Genus:sp50,0.01966
Genus:sp35,Genus:sp51,0.05631
Genus:sp35,Genus:sp52,0.06195
Genus:sp35,Genus:sp53,0.05963
Genus:sp35,Genus:sp54,0.0544
Genus:sp35,Genus:sp55,0.05597
Genus:sp35,Genus:sp56,0.03527
Genus:sp35,Genus:sp57,0.05744
Genus:sp35,Genus:sp58,0.01944
Genus:sp35,Genus:sp59,0.04632
Genus:sp35,Genus:sp6,0.04566
Genus:sp35,Genus:sp60,0.04543
Genus:sp35,Genus:sp61,0.04621
Genus:sp35,Genus:sp62,0.05841
Genus:sp35,Genus:sp63,0.04612
Genus:sp35,Genus:sp64,0.02259
Genus:sp35,Genus:sp65,0.04413
Genus:sp35,Genus:sp66,0.04553
Genus:sp35,Genus:sp67,0.0545
Genus:sp35,Genus:sp68,0.04313
Genus:sp35,Genus:sp69,0.04954
Genus:sp35,Genus:sp7,0.04365
Genus:sp35,Genus:sp8,0.04613
Genus:sp35,Genus:sp9,0.03863
Genus:sp36,Genus:sp10,0.05827
Genus:sp36,Genus:sp11,0.05573
Genus:sp36,Genus:sp12,0.05591
Genus:sp36,Genus:sp13,0.05664
Genus:sp36,Genus:sp14,0.06187
Genus:sp36,Genus:sp15,0.07315
Genus:sp36,Genus:sp16,0.06753
Genus:sp36,Genus:sp17,0.05814
Genus:sp36,Genus:sp18,0.05513
Genus:sp36,Genus:sp19,0.06394
Genus:sp36,Genus:sp2,0.05168
Genus:sp36,Genus:sp20,0.07003
Genus:sp36,Genus:sp21,0.06022
Genus:sp36,Genus:sp22,0.07113
Genus:sp36,Genus:sp23,0.07033
Genus:sp36,Genus:sp24,0.06308
Genus:sp36,Genus:sp25,0.06344
Genus:sp36,Genus:sp26,0.06293
Genus:sp36,Genus:sp27,0.06419
Genus:sp36,Genus:sp28,0.06998
Genus:sp36,Genus:sp29,0.06462
Genus:sp36,Genus:sp3,0.06898
Genus:sp36,Genus:sp30,0.06148
Genus:sp36,Genus:sp31,0.05862
Genus:sp36,Genus:sp32,0.06119
Genus:sp36,Genus:sp33,0.06028
Genus:sp36,Genus:sp34,0.06331
Genus:sp36,Genus:sp35,0.06439
Genus:sp36,Genus:sp36,0.05425
Genus:sp36,Genus:sp37,0.05203
Genus:sp36,Genus:sp38,0.04573
Genus:sp36,Genus:sp39,0.04671
Genus:sp36,Genus:sp4,0.05517
Genus:sp36,Genus:sp40,0.04489
Genus:sp36,Genus:sp41,0.04232
Genus:sp36,Genus:sp42,0.04385
Genus:sp36,Genus:sp43,0.04381
Genus:sp36,Genus:sp44,0.04572
Genus:sp36,Genus:sp45,0.03983
Genus:sp36,Genus:sp46,0.04904
Genus:sp36,Genus:sp47,0.0471
Genus:sp36,Genus:sp48,0.04825
Genus:sp36,Genus:sp49,0.04259
Genus:sp36,Genus:sp5,0.02529
Genus:sp36,Genus:sp50,0.04534
Genus:sp36,Genus:sp51,0.05107
Genus:sp36,Genus:sp52,0.05225
Genus:sp36,Genus:sp53,0.05489
Genus:sp36,Genus:sp54,0.05068
Genus:sp36,Genus:sp55,0.05056
Genus:sp36,Genus:sp56,0.04626
Genus:sp36,Genus:sp57,0.05413
Genus:sp36,Genus:sp58,0.04259
Genus:sp36,Genus:sp59,0.0474
Genus:sp36,Genus:sp6,0.061
Genus:sp36,Genus:sp60,0.0472
Genus:sp36,Genus:sp61,0.04758
Genus:sp36,Genus:sp62,0.04481
Genus:sp36,Genus:sp63,0.0473
Genus:sp36,Genus:sp64,0.04722
Genus:sp36,Genus:sp65,0.04631
Genus:sp36,Genus:sp66,0.04704
Genus:sp36,Genus:sp67,0.04828
Genus:sp36,Genus:sp68,0.04339
Genus:sp36,Genus:sp69,0.04493
Genus:sp36,Genus:sp7,0.06116
Genus:sp36,Genus:sp8,0.0598
Genus:sp36,Genus:sp9,0.06142
Genus:sp37,Genus:sp10,0.05226
Genus:sp37,Genus:sp11,0.03831
Genus:sp37,Genus:sp12,0.0487
Genus:sp37,Genus:sp13,0.05273
Genus:sp37,Genus:sp14,0.04333
Genus:sp37,Genus:sp15,0.0702
Genus:sp37,Genus:sp16,0.01217
Genus:sp37,Genus:sp17,0.05278
Genus:sp37,Genus:sp18,0.06039
Genus:sp37,Genus:sp19,0.0644
Genus:sp37,Genus:sp2,0.05394
Genus:sp37,Genus:sp20,0.0096
Genus:sp37,Genus:sp21,0.05161
Genus:sp37,Genus:sp22,0.01656
